tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,tip_amount,tolls_amount,total_amount,payment_type
2025-01-15 12:35:43,2025-01-15 12:42:52,1,2.29,11.36,0.0,0.0,14.36,2
2025-01-15 14:16:11,2025-01-15 14:22:42,2,0.84,9.0,0.0,0.0,10.0,2
2025-01-15 00:38:35,2025-01-15 00:49:51,1,2.59,12.03,1.64,6.94,23.11,1
2025-01-15 13:50:20,2025-01-15 14:00:49,1,2.05,10.74,0.31,0.0,14.05,1
2025-01-15 23:00:47,2025-01-15 23:06:17,2,1.66,8.73,1.52,0.0,11.25,1
2025-01-15 22:45:53,2025-01-15 23:01:01,2,2.66,14.16,1.72,0.0,18.38,1
2025-01-15 09:45:48,2025-01-15 10:33:07,1,6.29,33.12,5.14,6.94,46.2,1
2025-01-15 18:56:10,2025-01-15 19:08:13,1,2.77,12.41,0.86,0.0,14.77,1
2025-01-15 03:13:11,2025-01-15 03:31:06,2,3.62,18.48,0.0,0.0,21.48,2
2025-01-15 15:41:12,2025-01-15 16:18:13,2,8.41,34.82,0.91,0.0,,1
2025-01-15 07:53:22,2025-01-15 08:03:41,1,1.24,8.95,0.65,0.0,12.6,1
2025-01-15 19:27:06,2025-01-15 19:48:24,1,3.54,19.01,0.0,8.25,28.76,2
2025-01-15 16:22:28,2025-01-15 16:37:30,1,3.4,16.83,2.14,0.0,20.47,1
2025-01-15 16:53:53,2025-01-15 17:01:40,2,1.97,10.28,0.0,0.0,12.78,2
2025-01-15 11:15:51,2025-01-15 11:26:13,2,0.7,7.7,0.1,0.0,7.8,1
2025-01-15 13:23:08,2025-01-15 13:43:50,1,4.89,21.68,0.0,6.94,29.62,1
2025-01-15 16:47:28,2025-01-15 17:03:42,2,3.65,17.98,4.28,0.0,22.76,1
2025-01-15 08:26:27,2025-01-15 08:45:36,1,3.33,18.65,1.08,0.0,21.23,1
2025-01-15 13:35:20,2025-01-15 13:58:59,1,6.56,26.95,0.0,0.0,29.45,2
2025-01-15 10:08:04,2025-01-15 10:16:57,2,2.55,10.29,0.0,0.0,11.79,2
2025-01-15 13:20:58,2025-01-15 13:33:15,0,2.48,13.38,1.11,0.0,17.49,1
2025-01-15 19:24:52,2025-01-15 19:44:31,2,4.09,21.64,0.0,0.0,22.64,2
2025-01-15 17:46:54,2025-01-15 17:48:49,1,0.11,4.52,0.68,0.0,5.7,1
2025-01-15 17:23:01,2025-01-15 17:29:34,2,0.86,6.74,0.0,0.0,7.24,2
2025-01-15 10:35:42,2025-01-15 10:42:03,1,0.7,6.35,0.0,0.0,7.35,5
2025-01-15 03:42:10,2025-01-15 03:54:48,2,2.65,11.67,1.07,0.0,13.24,1
2025-01-15 13:45:37,2025-01-15 13:55:48,1,1.78,11.33,1.16,0.0,13.99,1
2025-01-15 08:41:35,2025-01-15 08:53:36,1,2.37,12.24,0.0,0.0,16.74,1
2025-01-15 23:30:42,2025-01-15 23:40:21,1,2.54,11.32,1.16,0.0,14.98,1
2025-01-15 11:30:21,2025-01-15 11:57:25,1,5.37,26.16,1.87,0.0,30.53,1
2025-01-15 16:53:14,2025-01-15 16:53:26,4,0.09,4.29,0.32,0.0,5.61,1
2025-01-15 02:29:10,2025-01-15 02:34:40,1,2.45,10.18,1.2,6.94,20.82,1
2025-01-15 16:22:29,2025-01-15 16:35:12,1,2.23,11.69,1.92,0.0,15.11,1
2025-01-15 13:00:36,2025-01-15 13:26:52,2,5.25,24.93,0.0,0.0,25.93,2
2025-01-15 17:33:05,2025-01-15 17:49:53,1,2.26,12.64,0.06,6.94,21.14,1
2025-01-15 16:38:51,2025-01-15 16:54:34,1,0.74,12.39,2.16,0.0,15.55,1
2025-01-15 07:15:31,2025-01-15 07:46:26,1,3.49,22.73,0.14,0.0,23.37,1
2025-01-15 23:45:57,2025-01-15 23:55:25,1,1.7,11.09,1.32,0.0,12.41,1
2025-01-15 07:10:43,2025-01-15 10:50:35,1,39.33,174.33,18.21,0.0,193.54,1
2025-01-15 16:01:58,2025-01-15 16:27:22,1,7.59,26.56,0.0,0.0,28.06,2
2025-01-15 06:57:58,2025-01-15 07:05:34,2,0.74,6.04,0.0,0.0,6.54,2
2025-01-15 14:13:31,2025-01-15 14:20:34,1,2.03,9.39,1.97,0.0,13.86,1
2025-01-15 19:47:59,2025-01-15 20:15:57,1,3.17,18.46,0.0,0.0,22.96,2
2025-01-15 06:38:01,2025-01-15 06:53:57,1,1.52,13.48,0.0,0.0,17.98,2
2025-01-15 16:51:50,2025-01-15 16:56:59,5,1.21,7.79,0.0,0.0,8.79,2
2025-01-15 13:40:52,2025-01-15 13:52:35,1,1.11,9.75,1.63,0.0,13.88,1
2025-01-15 08:30:53,2025-01-15 08:47:25,1,3.19,16.72,0.0,0.0,19.22,2
2025-01-15 04:30:50,2025-01-15 04:37:16,2,1.23,7.8,0.52,0.0,9.82,1
2025-01-15 14:53:38,2025-01-15 15:04:29,1,1.41,10.79,0.41,0.0,11.7,1
2025-01-15 07:00:18,2025-01-15 07:21:43,1,4.0,21.99,0.0,0.0,23.49,3
2025-01-15 10:34:32,2025-01-15 11:01:33,1,5.92,25.28,1.19,0.0,27.47,1
2025-01-15 06:18:50,2025-01-15 06:19:02,2,0.55,2.5,0.26,0.0,3.26,1
2025-01-15 11:16:46,2025-01-15 11:27:40,5,1.49,10.14,0.27,0.0,11.41,1
2025-01-15 16:41:25,2025-01-15 16:58:13,2,2.93,18.29,2.75,0.0,22.54,1
2025-01-15 11:00:19,2025-01-15 11:14:58,2,2.47,14.37,0.0,6.94,21.81,1
2025-01-15 19:59:18,2025-01-15 20:10:00,1,1.64,11.71,1.69,0.0,15.9,1
2025-01-15 14:53:41,2025-01-15 15:15:21,1,5.39,23.76,5.5,0.0,30.26,1
2025-01-15 09:03:11,2025-01-15 09:26:04,2,5.45,22.83,3.79,0.0,27.12,1
2025-01-15 19:15:51,2025-01-15 19:23:48,2,1.72,8.74,0.0,0.0,11.74,2
2025-01-15 08:50:34,2025-01-15 08:53:29,1,0.94,6.5,0.77,0.0,10.27,1
2025-01-15 09:22:16,2025-01-15 09:38:43,3,3.1,19.97,0.79,0.0,21.26,1
2025-01-15 15:20:27,2025-01-15 15:26:33,1,3.41,12.26,0.0,0.0,12.76,2
2025-01-15 13:23:58,2025-01-15 13:45:46,1,3.85,18.25,0.0,0.0,21.25,2
2025-01-15 13:08:11,2025-01-15 13:12:13,1,1.26,5.83,0.0,6.94,15.77,2
2025-01-15 19:49:42,2025-01-15 20:31:44,4,6.06,34.34,0.0,0.0,35.84,2
2025-01-15 08:32:40,2025-01-15 08:44:04,3,2.05,11.9,0.0,0.0,14.4,2
2025-01-15 19:15:51,2025-01-15 19:45:30,1,6.67,28.82,1.01,0.0,30.33,1
2025-01-15 18:18:23,2025-01-15 18:37:20,2,2.77,17.62,0.41,6.94,25.97,1
2025-01-15 09:30:39,2025-01-15 09:45:39,1,1.57,11.49,1.46,0.0,15.45,1
2025-01-15 15:27:47,2025-01-15 15:52:00,2,5.5,25.04,2.01,0.0,27.05,1
2025-01-15 08:31:51,2025-01-15 08:41:56,2,1.96,11.49,0.0,0.0,11.49,2
2025-01-15 18:17:38,2025-01-15 18:27:49,2,0.73,7.03,1.52,0.0,8.55,1
2025-01-15 01:18:46,2025-01-15 01:30:30,2,2.4,15.27,0.0,0.0,16.27,1
2025-01-15 16:23:42,2025-01-15 16:48:38,2,2.91,18.51,0.15,0.0,20.16,1
2025-01-15 05:12:00,2025-01-15 05:17:57,1,1.42,6.66,0.22,0.0,9.38,1
2025-01-15 21:04:16,2025-01-15 21:14:24,1,1.5,9.19,0.0,0.0,9.69,6
,2025-01-15 10:35:12,1,2.17,11.77,0.84,0.0,15.11,1
2025-01-15 22:20:47,2025-01-15 22:36:53,2,3.44,17.67,0.0,0.0,17.67,4
2025-01-15 04:21:24,2025-01-15 04:47:45,1,1.99,16.55,2.1,0.0,20.15,1
2025-01-15 16:36:03,2025-01-15 16:49:27,1,3.22,17.03,1.25,0.0,20.78,1
2025-01-15 22:25:45,2025-01-15 23:10:47,1,11.4,46.26,5.55,0.0,54.81,1
2025-01-15 12:56:23,2025-01-15 13:14:36,1,3.65,18.44,1.21,0.0,22.15,1
2025-01-15 05:36:57,2025-01-15 05:52:20,1,4.59,23.29,0.37,0.0,26.16,1
2025-01-15 07:25:25,2025-01-15 07:33:29,4,1.46,9.11,1.74,6.94,22.29,1
2025-01-15 14:50:52,2025-01-15 14:56:38,2,1.23,7.77,0.85,0.0,13.12,1
2025-01-15 11:55:28,2025-01-15 12:06:14,1,1.8,12.1,0.0,0.0,14.6,2
2025-01-15 18:21:00,2025-01-15 18:30:18,2,0.78,7.99,0.4,0.0,9.89,1
2025-01-15 20:12:36,2025-01-15 20:36:10,1,2.82,21.06,0.0,0.0,22.56,2
2025-01-15 12:51:16,2025-01-15 13:05:54,1,2.32,13.47,1.11,0.0,15.08,1
2025-01-15 02:19:14,2025-01-15 02:24:50,2,1.54,8.65,1.11,0.0,10.76,1
2025-01-15 17:14:27,2025-01-15 17:45:06,1,6.17,28.7,2.97,6.94,40.11,1
2025-01-15 08:15:55,2025-01-15 08:45:54,2,5.79,27.78,0.0,6.94,35.72,1
2025-01-15 08:00:01,2025-01-15 08:27:30,1,4.95,25.08,3.37,0.0,31.45,1
2025-01-15 16:21:33,2025-01-15 16:32:49,3,1.63,9.4,0.79,0.0,13.19,1
2025-01-15 23:28:54,2025-01-15 23:44:16,2,2.16,14.25,0.64,0.0,15.39,1
2025-01-15 02:49:25,2025-01-15 02:58:25,1,1.5,9.53,0.0,0.0,14.03,1
2025-01-15 10:02:33,2025-01-15 11:55:16,4,38.58,135.13,0.0,0.0,135.63,3
2025-01-15 18:37:24,2025-01-15 18:48:32,2,0.49,7.53,0.53,0.0,9.56,1
2025-01-15 15:43:18,2025-01-15 15:54:13,2,1.04,9.81,1.21,0.0,14.02,1
2025-01-15 09:15:45,2025-01-15 09:33:45,1,3.04,16.74,2.6,0.0,19.84,1
2025-01-15 05:56:39,2025-01-15 06:04:08,1,2.81,10.89,0.96,0.0,16.35,1
2025-01-15 02:51:59,2025-01-15 03:03:06,2,2.91,14.59,0.74,0.0,17.83,1
2025-01-15 20:22:07,2025-01-15 20:33:40,2,3.56,14.09,0.0,0.0,14.59,2
2025-01-15 10:21:11,2025-01-15 10:32:12,1,1.45,11.8,0.36,6.94,21.6,1
2025-01-15 23:11:39,2025-01-15 23:28:33,2,3.14,16.21,0.0,0.0,17.21,5
2025-01-15 00:25:47,2025-01-15 00:28:08,4,0.03,3.73,0.0,0.0,6.23,5
2025-01-15 07:33:20,2025-01-15 07:38:31,1,1.45,7.06,1.07,0.0,10.63,1
2025-01-15 16:49:31,2025-01-15 17:02:17,1,3.32,14.07,0.0,0.0,15.07,2
2025-01-15 15:06:12,2025-01-15 15:18:11,1,2.52,13.81,1.42,6.94,25.17,1
2025-01-15 13:09:03,2025-01-15 13:19:08,1,2.3,12.81,0.0,0.0,15.31,6
2025-01-15 00:48:15,2025-01-15 01:00:06,1,1.69,13.4,0.0,0.0,13.9,2
2025-01-15 07:37:48,2025-01-15 07:55:03,1,2.25,14.63,1.07,0.0,20.2,1
2025-01-15 10:55:11,2025-01-15 11:08:26,3,5.56,21.62,1.31,0.0,25.43,1
2025-01-15 16:55:36,2025-01-15 17:07:23,1,1.95,11.74,1.41,0.0,16.15,1
2025-01-15 18:13:36,2025-01-15 18:46:06,2,6.6,29.73,3.64,0.0,34.87,1
2025-01-15 02:43:38,2025-01-15 02:55:11,1,3.0,13.0,0.0,0.0,13.5,2
2025-01-15 16:34:03,2025-01-15 16:52:12,1,2.47,14.52,0.5,0.0,16.02,1
2025-01-15 12:11:59,2025-01-15 12:31:08,2,2.68,13.8,1.5,0.0,15.8,1
2025-01-15 12:54:28,2025-01-15 13:19:52,1,3.78,21.2,1.8,0.0,23.5,1
2025-01-15 16:28:48,2025-01-15 16:40:03,1,1.1,9.0,0.24,0.0,13.74,1
2025-01-15 00:48:32,2025-01-15 01:14:00,1,5.56,25.33,0.8,0.0,27.63,1
2025-01-15 13:45:11,2025-01-15 13:58:58,1,2.84,14.91,1.87,0.0,21.28,1
2025-01-15 18:42:12,2025-01-15 19:15:37,5,4.53,25.88,2.77,0.0,31.15,1
2025-01-15 21:28:20,2025-01-15 21:45:32,1,5.1,21.23,3.64,0.0,29.37,1
2025-01-15 12:43:27,2025-01-15 12:52:13,2,1.03,8.28,0.35,0.0,10.13,1
2025-01-15 01:35:52,2025-01-15 01:46:51,1,2.32,11.41,0.0,0.0,11.91,2
2025-01-15 16:00:14,2025-01-15 16:04:47,1,0.07,5.66,0.42,0.0,6.58,1
2025-01-15 15:19:54,2025-01-15 15:38:05,2,3.7,18.76,0.0,0.0,19.26,2
2025-01-15 19:30:57,2025-01-15 20:02:30,1,4.99,25.97,1.85,0.0,29.32,1
2025-01-15 07:20:57,2025-01-15 07:45:41,2,5.77,23.98,2.72,0.0,27.7,1
2025-01-15 13:50:25,2025-01-15 14:01:02,1,1.78,11.11,0.0,0.0,12.61,2
2025-01-15 19:03:16,2025-01-15 19:11:05,2,1.09,8.68,2.23,0.0,11.91,1
2025-01-15 03:12:10,2025-01-15 03:15:19,2,0.11,5.79,0.99,0.0,9.78,1
2025-01-15 12:58:34,2025-01-15 13:12:18,1,2.98,16.13,0.0,0.0,16.63,2
2025-01-15 18:57:32,2025-01-15 19:11:46,1,3.11,14.54,2.72,0.0,18.26,1
2025-01-15 18:33:13,2025-01-15 18:43:13,1,1.71,10.76,0.0,0.0,11.76,2
2025-01-15 17:30:01,2025-01-15 17:34:05,1,1.36,9.49,0.0,0.0,9.99,2
2025-01-15 12:01:46,2025-01-15 12:06:38,1,1.26,7.15,1.08,0.0,9.73,1
2025-01-15 23:47:32,2025-01-15 23:56:45,1,3.05,11.77,0.0,0.0,12.77,2
2025-01-15 08:36:45,2025-01-15 08:47:36,1,1.71,11.95,1.6,0.0,13.55,1
2025-01-15 06:54:30,2025-01-15 07:03:41,5,1.63,10.63,0.82,0.0,12.45,1
2025-01-15 11:20:10,2025-01-15 11:25:26,2,0.11,4.95,0.38,0.0,8.33,1
2025-01-15 12:09:10,2025-01-15 12:47:39,2,5.12,27.5,2.81,6.94,37.75,1
2025-01-15 21:36:55,2025-01-15 21:38:07,1,0.81,3.94,0.25,0.0,5.69,1
2025-01-15 19:17:24,2025-01-15 19:26:05,2,1.35,7.96,0.75,0.0,11.21,1
2025-01-15 09:03:39,2025-01-15 09:12:20,3,1.48,10.39,0.0,0.0,12.89,2
2025-01-15 08:51:34,2025-01-15 09:25:29,1,6.99,34.18,2.79,0.0,38.47,1
2025-01-15 19:00:48,2025-01-15 19:13:15,3,1.32,7.76,0.58,0.0,10.84,1
2025-01-15 14:17:14,2025-01-15 15:10:16,1,7.91,42.56,5.03,0.0,52.09,1
2025-01-15 08:34:24,2025-01-15 08:53:35,3,5.5,26.1,2.08,0.0,31.18,1
2025-01-15 09:46:38,2025-01-15 09:49:12,2,1.12,6.06,0.22,0.0,9.28,1
2025-01-15 15:30:29,2025-01-15 15:41:02,1,5.08,19.53,0.0,0.0,20.53,2
2025-01-15 14:33:21,2025-01-15 14:57:14,1,3.28,20.76,0.93,0.0,22.69,1
2025-01-15 19:34:03,2025-01-15 19:40:25,4,2.23,11.33,1.37,0.0,15.2,1
2025-01-15 12:55:23,2025-01-15 13:10:00,5,3.34,14.19,0.21,0.0,17.4,1
2025-01-15 07:39:13,2025-01-15 07:45:52,1,1.23,7.77,0.84,0.0,9.61,1
2025-01-15 13:09:52,2025-01-15 13:29:15,1,5.91,25.28,1.31,0.0,29.09,1
2025-01-15 15:39:31,2025-01-15 15:49:26,1,1.18,9.73,0.0,0.0,10.73,2
2025-01-15 11:42:09,2025-01-15 11:58:27,1,2.6,15.38,1.7,0.0,18.08,1
2025-01-15 22:04:17,2025-01-15 22:24:09,1,3.09,18.74,0.0,0.0,20.24,1
2025-01-15 05:22:06,2025-01-15 05:40:33,2,3.56,15.79,0.0,0.0,18.79,2
2025-01-15 10:34:40,2025-01-15 10:43:44,1,4.64,18.26,0.64,0.0,21.4,1
2025-01-15 13:21:15,2025-01-15 14:04:44,1,6.75,35.73,0.0,0.0,36.23,5
2025-01-15 16:00:42,2025-01-15 16:23:16,4,1.75,15.11,1.19,0.0,17.3,1
2025-01-15 10:44:01,2025-01-15 10:55:11,1,2.24,11.62,0.0,0.0,13.12,2
2025-01-15 16:18:02,2025-01-15 16:24:52,4,1.41,8.68,0.97,0.0,10.15,1
2025-01-15 01:02:08,2025-01-15 01:25:31,2,4.76,23.48,4.12,0.0,28.6,1
2025-01-15 14:11:00,2025-01-15 14:27:46,1,3.11,15.19,0.0,0.0,16.69,4
2025-01-15 01:52:15,2025-01-15 02:21:21,1,6.95,27.82,0.0,0.0,28.82,2
2025-01-15 10:04:12,2025-01-15 10:10:34,1,0.6,6.05,0.25,0.0,8.8,1
2025-01-15 20:00:09,2025-01-15 20:03:59,1,0.01,2.5,0.23,0.0,3.73,1
2025-01-15 17:40:47,2025-01-15 18:06:23,1,4.06,19.9,1.32,0.0,22.22,1
2025-01-15 07:33:34,2025-01-15 07:54:59,1,4.41,20.97,2.58,0.0,24.05,1
2025-01-15 19:50:53,2025-01-15 20:04:35,2,0.95,9.51,1.27,0.0,13.28,1
2025-01-15 16:00:33,2025-01-15 16:12:06,4,2.73,11.59,0.0,0.0,16.09,1
2025-01-15 08:45:32,2025-01-15 09:04:55,0,3.0,17.7,0.96,8.25,27.91,1
2025-01-15 16:37:20,2025-01-15 17:16:29,1,10.57,40.54,2.79,0.0,44.83,1
2025-01-15 08:31:03,2025-01-15 08:37:34,1,1.57,12.07,0.0,0.0,14.57,4
2025-01-15 20:25:17,2025-01-15 20:34:50,1,2.01,13.2,0.17,0.0,14.37,1
2025-01-15 18:45:24,2025-01-15 19:08:34,3,4.84,21.71,2.28,0.0,24.99,1
2025-01-15 19:48:29,2025-01-15 19:50:04,3,0.04,2.5,0.22,0.0,5.22,1
2025-01-15 01:00:50,2025-01-15 01:10:23,3,2.63,11.23,1.51,0.0,15.24,1
2025-01-15 19:13:49,2025-01-15 19:54:25,2,5.19,30.05,2.71,6.94,40.7,1
2025-01-15 11:04:36,2025-01-15 11:16:13,1,3.44,14.67,1.16,0.0,17.33,1
2025-01-15 01:21:27,2025-01-15 01:42:18,2,6.25,26.27,4.33,0.0,33.1,1
2025-01-15 18:11:41,2025-01-15 18:15:48,5,2.57,11.33,1.57,0.0,13.4,1
2025-01-15 10:59:59,2025-01-15 11:14:33,1,2.32,12.64,2.11,0.0,16.25,1
2025-01-15 22:05:11,2025-01-15 22:16:53,2,2.4,10.76,1.45,0.0,14.71,1
2025-01-15 14:54:37,2025-01-15 15:03:42,1,1.46,11.45,0.55,0.0,14.5,1
2025-01-15 18:18:08,2025-01-15 18:37:13,1,2.07,12.94,1.89,0.0,17.33,1
2025-01-15 15:11:43,2025-01-15 15:19:34,1,3.26,13.18,0.75,0.0,16.93,1
2025-01-15 13:13:12,2025-01-15 13:22:02,3,1.12,7.03,0.0,0.0,8.03,1
2025-01-15 16:27:55,2025-01-15 16:46:42,1,3.19,17.55,2.23,0.0,22.78,1
2025-01-15 13:30:31,2025-01-15 13:45:53,6,2.65,15.39,2.07,0.0,,1
2025-01-15 10:46:05,2025-01-15 13:17:48,1,48.86,173.22,6.69,0.0,184.41,1
2025-01-15 07:30:17,2025-01-15 07:32:45,2,0.1,4.15,0.0,0.0,7.15,2
2025-01-15 09:47:43,2025-01-15 10:10:53,4,6.17,25.28,0.0,0.0,25.78,2
2025-01-15 11:29:19,2025-01-15 11:39:17,1,1.61,11.77,0.77,0.0,17.04,1
2025-01-15 12:15:02,2025-01-15 12:45:34,1,5.68,26.45,2.89,0.0,29.34,1
2025-01-15 15:57:56,2025-01-15 16:12:22,1,2.57,15.83,0.0,0.0,20.33,2
2025-01-15 01:09:43,2025-01-15 01:21:11,1,2.67,14.14,1.32,0.0,16.46,1
2025-01-15 07:49:21,2025-01-15 08:02:39,2,1.43,11.76,0.27,0.0,14.53,1
2025-01-15 16:58:07,2025-01-15 17:02:01,1,0.71,5.25,0.0,0.0,6.75,2
2025-01-15 08:57:35,2025-01-15 09:20:01,1,2.91,18.44,1.46,12.5,34.9,1
2025-01-15 07:55:21,2025-01-15 08:24:44,5,3.5,19.04,1.52,0.0,22.06,1
2025-01-15 07:00:29,2025-01-15 07:04:14,1,1.32,6.68,0.74,12.5,22.42,1
2025-01-15 06:50:39,2025-01-15 07:00:18,1,1.29,9.01,1.39,0.0,14.9,1
2025-01-15 12:22:40,2025-01-15 12:29:18,1,1.2,8.87,0.49,0.0,10.86,1
2025-01-15 18:15:14,2025-01-15 18:23:23,1,1.41,11.08,0.23,0.0,12.31,1
2025-01-15 08:38:37,2025-01-15 08:48:12,1,1.96,10.74,0.0,0.0,11.74,2
2025-01-15 19:44:59,2025-01-15 19:59:03,4,3.18,15.24,1.27,0.0,17.01,1
2025-01-15 09:47:30,2025-01-15 09:57:11,1,1.87,13.4,1.95,0.0,16.35,1
2025-01-15 19:28:05,2025-01-15 19:47:30,1,2.31,12.91,0.89,0.0,14.8,1
2025-01-15 22:14:05,2025-01-15 22:28:49,2,3.32,17.22,0.0,0.0,19.72,2
2025-01-15 18:30:36,2025-01-15 18:50:28,1,4.41,19.31,0.29,0.0,20.6,1
2025-01-15 05:41:12,2025-01-15 06:00:27,1,4.68,19.48,0.0,0.0,21.98,2
2025-01-15 06:40:21,2025-01-15 06:50:16,1,2.03,10.91,0.0,0.0,13.91,2
2025-01-15 20:39:00,2025-01-15 20:46:42,1,1.28,8.27,0.0,0.0,11.27,2
2025-01-15 18:07:25,2025-01-15 18:16:17,1,2.93,12.31,0.85,0.0,16.16,1
2025-01-15 08:52:30,2025-01-15 09:04:48,1,2.58,14.33,0.17,0.0,17.0,1
2025-01-15 11:03:50,2025-01-15 11:11:59,1,0.6,6.32,0.88,0.0,9.7,1
2025-01-15 03:21:54,2025-01-15 03:26:20,3,0.05,7.44,1.28,0.0,9.72,1
2025-01-15 15:45:48,2025-01-15 15:55:50,1,2.22,13.02,0.0,0.0,14.02,2
2025-01-15 07:33:47,2025-01-15 07:40:31,6,1.98,9.4,1.11,6.94,17.45,1
2025-01-15 21:03:15,2025-01-15 21:23:11,1,1.51,15.97,3.17,6.94,26.58,1
2025-01-15 12:31:25,2025-01-15 12:35:53,1,0.67,6.93,0.27,6.94,14.14,1
2025-01-15 07:16:33,2025-01-15 07:31:56,2,3.14,17.28,1.75,0.0,20.53,1
2025-01-15 09:59:47,2025-01-15 10:11:00,1,3.04,14.4,0.0,0.0,14.9,2
2025-01-15 08:58:29,2025-01-15 09:20:17,1,6.39,25.99,0.0,0.0,26.49,2
2025-01-15 07:10:03,2025-01-15 07:36:56,1,6.49,27.99,0.0,0.0,30.49,2
2025-01-15 10:15:23,2025-01-15 10:21:07,1,1.1,7.67,1.3,0.0,10.47,1
2025-01-15 18:57:03,2025-01-15 19:10:55,1,1.11,9.2,0.35,0.0,11.05,1
2025-01-15 17:54:10,2025-01-15 18:07:06,1,1.91,10.51,0.13,0.0,12.14,1
2025-01-15 21:16:49,2025-01-15 21:28:20,3,2.47,12.88,1.44,0.0,16.82,1
2025-01-15 20:03:53,2025-01-15 20:18:23,10,4.48,19.58,0.0,0.0,21.08,2
2025-01-15 16:51:19,2025-01-15 17:05:02,1,1.83,10.8,0.97,0.0,12.77,1
2025-01-15 14:48:51,2025-01-15 14:50:23,1,0.11,2.55,0.18,0.0,5.73,1
2025-01-15 12:06:42,2025-01-15 12:27:14,1,2.67,18.11,2.64,12.5,33.25,1
2025-01-15 10:19:40,2025-01-15 10:26:30,2,0.9,6.65,0.0,0.0,11.15,2
2025-01-15 10:26:56,2025-01-15 10:42:49,2,2.25,15.19,0.34,0.0,17.03,1
2025-01-15 14:45:42,2025-01-15 15:12:35,1,3.14,21.09,0.97,0.0,24.56,1
2025-01-15 13:24:25,2025-01-15 13:30:08,1,1.42,8.75,0.72,0.0,12.47,1
2025-01-15 05:49:51,2025-01-15 05:56:36,1,2.53,12.74,1.74,12.5,27.48,1
2025-01-15 17:16:03,2025-01-15 17:23:05,2,2.04,11.56,0.0,0.0,14.56,2
2025-01-15 16:48:18,2025-01-15 17:09:01,1,3.67,19.12,0.0,6.94,29.06,2
2025-01-15 18:33:42,2025-01-15 18:40:36,2,1.48,10.35,1.78,0.0,15.13,1
2025-01-15 13:40:18,2025-01-15 13:59:19,1,4.39,19.51,1.77,0.0,21.78,1
2025-01-15 21:20:01,2025-01-15 21:33:32,2,1.98,14.11,0.0,0.0,16.61,2
2025-01-15 00:02:45,2025-01-15 00:16:10,1,3.02,16.23,0.0,0.0,17.73,1
2025-01-15 15:08:15,2025-01-15 15:28:02,4,1.32,14.75,0.0,0.0,15.25,2
2025-01-15 17:02:26,2025-01-15 17:08:08,1,1.66,9.27,0.39,0.0,10.16,1
2025-01-15 07:49:47,2025-01-15 08:06:12,3,2.51,15.02,1.07,0.0,19.09,1
2025-01-15 12:38:38,2025-01-15 12:46:43,2,1.62,12.39,1.8,0.0,15.19,1
2025-01-15 13:30:59,2025-01-15 13:37:01,2,1.39,9.27,0.0,0.0,9.77,2
2025-01-15 17:30:47,2025-01-15 18:07:44,1,5.43,28.5,1.52,0.0,30.52,1
2025-01-15 17:35:45,2025-01-15 17:56:10,2,2.91,18.6,0.0,0.0,21.6,2
2025-01-15 09:22:20,,4,3.81,23.98,1.69,0.0,26.67,1
2025-01-15 07:30:13,2025-01-15 07:49:49,2,2.24,16.78,0.0,0.0,17.78,2
2025-01-15 12:50:32,2025-01-15 12:50:44,4,0.92,4.09,0.24,0.0,7.33,1
2025-01-15 19:45:44,2025-01-15 20:10:19,1,2.77,17.75,3.65,0.0,24.4,1
2025-01-15 13:35:17,2025-01-15 13:42:22,3,2.08,11.89,0.35,0.0,13.24,1
2025-01-15 20:41:05,2025-01-15 20:48:06,1,0.96,6.48,0.73,0.0,8.71,1
2025-01-15 09:38:16,2025-01-15 09:45:56,1,1.15,10.04,0.0,0.0,14.54,2
2025-01-15 20:03:42,2025-01-15 20:07:23,3,0.84,7.6,0.76,12.5,25.36,1
2025-01-15 07:22:47,2025-01-15 07:29:46,3,1.4,7.49,0.84,0.0,8.83,1
2025-01-15 17:34:22,2025-01-15 17:53:43,4,2.82,15.41,0.0,0.0,16.91,2
2025-01-15 08:45:55,2025-01-15 09:08:59,1,5.34,25.79,2.06,0.0,30.85,1
2025-01-15 20:52:40,2025-01-15 20:58:18,2,0.75,8.32,0.72,0.0,11.54,1
2025-01-15 10:15:15,2025-01-15 10:29:17,1,3.21,15.27,1.94,0.0,18.71,1
2025-01-15 05:25:19,2025-01-15 05:41:32,1,2.09,12.6,0.6,0.0,14.2,1
2025-01-15 20:48:11,2025-01-15 21:03:52,1,2.69,13.73,1.43,0.0,18.16,1
2025-01-15 20:10:47,2025-01-15 20:50:29,5,9.61,40.58,3.81,0.0,44.89,1
2025-01-15 06:18:28,2025-01-15 06:49:04,1,6.4,28.41,3.18,0.0,32.09,1
2025-01-15 06:10:04,2025-01-15 06:22:44,2,3.29,14.96,0.0,0.0,15.96,2
2025-01-15 10:37:37,2025-01-15 10:51:31,2,4.14,17.21,0.0,0.0,19.71,2
2025-01-15 16:41:13,2025-01-15 16:56:22,1,2.42,12.87,1.48,0.0,15.35,1
2025-01-15 19:13:19,2025-01-15 19:18:10,1,1.19,8.86,0.0,8.25,18.11,1
2025-01-15 03:15:15,2025-01-15 03:34:24,5,5.07,23.19,0.0,0.0,23.69,1
2025-01-15 11:14:27,2025-01-15 11:29:49,1,2.8,14.89,0.0,0.0,15.39,1
